date,T7
2016-01-12 02:20:00,17.89
2016-01-12 02:30:00,17.89
2016-01-12 02:40:00,17.89
2016-01-12 02:50:00,17.8233333333333
2016-01-12 03:00:00,17.8566666666667
2016-01-12 03:10:00,17.8566666666667
2016-01-12 03:20:00,17.89
2016-01-12 03:30:00,17.89
2016-01-12 03:40:00,17.89
2016-01-12 03:50:00,17.89
2016-01-12 04:00:00,17.89
2016-01-12 04:10:00,17.89
2016-01-12 04:20:00,17.89
2016-01-12 04:30:00,17.89
2016-01-12 04:40:00,17.89
2016-01-12 04:50:00,17.89
2016-01-12 05:00:00,17.89
2016-01-12 05:10:00,17.89
2016-01-12 05:20:00,17.89
2016-01-12 05:30:00,17.89
2016-01-12 05:40:00,17.89
2016-01-12 05:50:00,17.89
2016-01-12 06:00:00,17.89
2016-01-12 06:10:00,17.89
2016-01-12 06:20:00,17.89
2016-01-12 06:30:00,17.89
2016-01-12 06:40:00,17.89
2016-01-12 06:50:00,17.89
2016-01-12 07:00:00,17.89
2016-01-12 07:10:00,17.89
2016-01-12 07:20:00,17.89
2016-01-12 07:30:00,17.89
2016-01-12 07:40:00,17.8566666666667
2016-01-12 07:50:00,17.79
2016-01-12 08:00:00,17.79
2016-01-12 08:10:00,17.8566666666667
2016-01-12 08:20:00,18.0
2016-01-12 08:30:00,18.0
2016-01-12 08:40:00,17.89
2016-01-12 08:50:00,17.89
2016-01-12 09:00:00,17.8566666666667
2016-01-12 09:10:00,17.79
2016-01-12 09:20:00,17.79
2016-01-12 09:30:00,17.79
2016-01-12 09:40:00,17.7
2016-01-12 09:50:00,17.7
2016-01-12 10:00:00,17.7
2016-01-12 10:10:00,17.7
2016-01-12 10:20:00,17.7
2016-01-12 10:30:00,17.7
2016-01-12 10:40:00,17.7
2016-01-12 10:50:00,17.7
2016-01-12 11:00:00,17.7
2016-01-12 11:10:00,17.73
2016-01-12 11:20:00,17.79
2016-01-12 11:30:00,17.79
2016-01-12 11:40:00,17.8566666666667
2016-01-12 11:50:00,17.8233333333333
2016-01-12 12:00:00,17.89
2016-01-12 12:10:00,17.9175
2016-01-12 12:20:00,17.9266666666667
2016-01-12 12:30:00,17.9725
2016-01-12 12:40:00,18.0
2016-01-12 12:50:00,18.0
2016-01-12 13:00:00,18.0
2016-01-12 13:10:00,17.89
2016-01-12 13:20:00,17.89
2016-01-12 13:30:00,17.89
2016-01-12 13:40:00,17.89
2016-01-12 13:50:00,17.945
2016-01-12 14:00:00,18.0777777777778
2016-01-12 14:10:00,18.183333333333305
2016-01-12 14:20:00,18.183333333333305
2016-01-12 14:30:00,18.1
2016-01-12 14:40:00,18.066666666666695
2016-01-12 14:50:00,18.0
2016-01-12 15:00:00,17.9725
2016-01-12 15:10:00,17.89
2016-01-12 15:20:00,18.033333333333296
2016-01-12 15:30:00,18.1666666666667
2016-01-12 15:40:00,18.323333333333295
2016-01-12 15:50:00,18.445
2016-01-12 16:00:00,18.5285714285714
2016-01-12 16:10:00,18.4877777777778
2016-01-12 16:20:00,18.39
2016-01-12 16:30:00,18.375714285714295
2016-01-12 16:40:00,18.242
2016-01-12 16:50:00,18.2
2016-01-12 17:00:00,18.1388888888889
2016-01-12 17:10:00,18.1
2016-01-12 17:20:00,18.1
2016-01-12 17:30:00,18.0181818181818
2016-01-12 17:40:00,18.0
2016-01-12 17:50:00,18.066666666666695
2016-01-12 18:00:00,18.1333333333333
2016-01-12 18:10:00,18.2
2016-01-12 18:20:00,18.245
2016-01-12 18:30:00,18.2
2016-01-12 18:40:00,18.2
2016-01-12 18:50:00,18.1
2016-01-12 19:00:00,18.1
2016-01-12 19:10:00,18.066666666666695
2016-01-12 19:20:00,18.0
2016-01-12 19:30:00,17.9633333333333
2016-01-12 19:40:00,17.89
2016-01-12 19:50:00,17.89
2016-01-12 20:00:00,17.89
2016-01-12 20:10:00,17.79
2016-01-12 20:20:00,17.79
2016-01-12 20:30:00,17.79
2016-01-12 20:40:00,17.79
2016-01-12 20:50:00,17.79
2016-01-12 21:00:00,17.73
2016-01-12 21:10:00,17.7
2016-01-12 21:20:00,17.7
2016-01-12 21:30:00,17.7
2016-01-12 21:40:00,17.625
2016-01-12 21:50:00,17.7245454545455
2016-01-12 22:00:00,17.78
2016-01-12 22:10:00,17.8066666666667
2016-01-12 22:20:00,17.8566666666667
2016-01-12 22:30:00,17.89
2016-01-12 22:40:00,17.84
2016-01-12 22:50:00,17.8445454545455
2016-01-12 23:00:00,17.84625
2016-01-12 23:10:00,17.89
2016-01-12 23:20:00,17.8011111111111
2016-01-12 23:30:00,17.79
2016-01-12 23:40:00,17.79
2016-01-12 23:50:00,17.79
2016-01-13 00:00:00,17.84
2016-01-13 00:10:00,17.8042857142857
2016-01-13 00:20:00,17.815
2016-01-13 00:30:00,17.89
2016-01-13 00:40:00,17.89
2016-01-13 00:50:00,17.89
2016-01-13 01:00:00,17.89
2016-01-13 01:10:00,17.89
2016-01-13 01:20:00,17.89
2016-01-13 01:30:00,17.89
2016-01-13 01:40:00,17.89
2016-01-13 01:50:00,17.89
2016-01-13 02:00:00,17.979375
2016-01-13 02:10:00,18.0
2016-01-13 02:20:00,18.0
2016-01-13 02:30:00,18.0
2016-01-13 02:40:00,18.0
2016-01-13 02:50:00,18.0
2016-01-13 03:00:00,18.0
2016-01-13 03:10:00,18.0111111111111
2016-01-13 03:20:00,18.033333333333296
2016-01-13 03:30:00,18.061111111111096
2016-01-13 03:40:00,18.0277777777778
2016-01-13 03:50:00,18.0
2016-01-13 04:00:00,18.0
2016-01-13 04:10:00,18.05
2016-01-13 04:20:00,18.0
2016-01-13 04:30:00,18.0
2016-01-13 04:40:00,18.0277777777778
2016-01-13 04:50:00,18.0277777777778
2016-01-13 05:00:00,18.0125
2016-01-13 05:10:00,18.0
2016-01-13 05:20:00,18.0
2016-01-13 05:30:00,18.0
2016-01-13 05:40:00,18.0
2016-01-13 05:50:00,18.0
2016-01-13 06:00:00,18.0055555555556
2016-01-13 06:10:00,18.033333333333296
2016-01-13 06:20:00,18.0571428571429
2016-01-13 06:30:00,18.0714285714286
2016-01-13 06:40:00,18.0
2016-01-13 06:50:00,18.05
2016-01-13 07:00:00,18.1
2016-01-13 07:10:00,18.1
2016-01-13 07:20:00,18.0
2016-01-13 07:30:00,17.945
2016-01-13 07:40:00,17.89
2016-01-13 07:50:00,17.89
2016-01-13 08:00:00,17.89
2016-01-13 08:10:00,17.79
2016-01-13 08:20:00,17.79
2016-01-13 08:30:00,17.76
2016-01-13 08:40:00,17.7
2016-01-13 08:50:00,17.7
2016-01-13 09:00:00,17.7
2016-01-13 09:10:00,17.7
2016-01-13 09:20:00,17.73
2016-01-13 09:30:00,17.8566666666667
2016-01-13 09:40:00,17.79
2016-01-13 09:50:00,17.73
2016-01-13 10:00:00,17.7
2016-01-13 10:10:00,17.7
2016-01-13 10:20:00,17.6666666666667
2016-01-13 10:30:00,17.6
2016-01-13 10:40:00,17.6
2016-01-13 10:50:00,17.6
2016-01-13 11:00:00,17.5666666666667
2016-01-13 11:10:00,17.5
2016-01-13 11:20:00,17.5
2016-01-13 11:30:00,17.5
2016-01-13 11:40:00,17.5
2016-01-13 11:50:00,17.5
2016-01-13 12:00:00,17.5
2016-01-13 12:10:00,17.4266666666667
2016-01-13 12:20:00,17.445
2016-01-13 12:30:00,17.5
2016-01-13 12:40:00,17.5
2016-01-13 12:50:00,17.5
2016-01-13 13:00:00,17.4266666666667
2016-01-13 13:10:00,17.39
2016-01-13 13:20:00,17.39
2016-01-13 13:30:00,17.4266666666667
2016-01-13 13:40:00,17.4266666666667
2016-01-13 13:50:00,17.5
2016-01-13 14:00:00,17.4266666666667
2016-01-13 14:10:00,17.4266666666667
2016-01-13 14:20:00,17.5
2016-01-13 14:30:00,17.6333333333333
2016-01-13 14:40:00,17.76
2016-01-13 14:50:00,17.9266666666667
2016-01-13 15:00:00,18.066666666666695
2016-01-13 15:10:00,18.29
2016-01-13 15:20:00,18.3566666666667
2016-01-13 15:30:00,18.445
2016-01-13 15:40:00,18.6333333333333
2016-01-13 15:50:00,18.7
2016-01-13 16:00:00,18.823333333333295
2016-01-13 16:10:00,18.963333333333296
2016-01-13 16:20:00,18.89
2016-01-13 16:30:00,18.89
2016-01-13 16:40:00,18.89
2016-01-13 16:50:00,18.89
2016-01-13 17:00:00,18.79
2016-01-13 17:10:00,18.73
2016-01-13 17:20:00,18.6666666666667
2016-01-13 17:30:00,18.6
2016-01-13 17:40:00,18.5
2016-01-13 17:50:00,18.4266666666667
2016-01-13 18:00:00,18.39
2016-01-13 18:10:00,18.323333333333295
2016-01-13 18:20:00,18.29
2016-01-13 18:30:00,18.23
2016-01-13 18:40:00,18.2
2016-01-13 18:50:00,18.2
2016-01-13 19:00:00,18.2
2016-01-13 19:10:00,18.2
2016-01-13 19:20:00,18.2
2016-01-13 19:30:00,18.2
2016-01-13 19:40:00,18.26
2016-01-13 19:50:00,18.323333333333295
2016-01-13 20:00:00,18.463333333333296
2016-01-13 20:10:00,18.5
2016-01-13 20:20:00,18.5
2016-01-13 20:30:00,18.39
2016-01-13 20:40:00,18.463333333333296
2016-01-13 20:50:00,18.463333333333296
2016-01-13 21:00:00,18.323333333333295
2016-01-13 21:10:00,18.39
2016-01-13 21:20:00,18.39
2016-01-13 21:30:00,18.3566666666667
2016-01-13 21:40:00,18.29
2016-01-13 21:50:00,18.29
2016-01-13 22:00:00,18.29
2016-01-13 22:10:00,18.23
2016-01-13 22:20:00,18.2
2016-01-13 22:30:00,18.2
2016-01-13 22:40:00,18.2
2016-01-13 22:50:00,18.2
2016-01-13 23:00:00,18.2
2016-01-13 23:10:00,18.2
2016-01-13 23:20:00,18.1
2016-01-13 23:30:00,18.1
2016-01-13 23:40:00,18.1
2016-01-13 23:50:00,18.1
2016-01-14 00:00:00,18.1
2016-01-14 00:10:00,18.1
2016-01-14 00:20:00,18.1
2016-01-14 00:30:00,18.1
2016-01-14 00:40:00,18.1
2016-01-14 00:50:00,18.1
2016-01-14 01:00:00,18.1
2016-01-14 01:10:00,18.1
2016-01-14 01:20:00,18.1
2016-01-14 01:30:00,18.1
2016-01-14 01:40:00,18.1
2016-01-14 01:50:00,18.1
2016-01-14 02:00:00,18.1
2016-01-14 02:10:00,18.1
2016-01-14 02:20:00,18.1
2016-01-14 02:30:00,18.1
2016-01-14 02:40:00,18.1
2016-01-14 02:50:00,18.1
2016-01-14 03:00:00,18.1
2016-01-14 03:10:00,18.1
2016-01-14 03:20:00,18.1
2016-01-14 03:30:00,18.1
2016-01-14 03:40:00,18.1
2016-01-14 03:50:00,18.1
2016-01-14 04:00:00,18.1
2016-01-14 04:10:00,18.05
2016-01-14 04:20:00,18.1
2016-01-14 04:30:00,18.033333333333296
2016-01-14 04:40:00,18.0
2016-01-14 04:50:00,18.0
2016-01-14 05:00:00,18.0
2016-01-14 05:10:00,18.0
2016-01-14 05:20:00,18.0
2016-01-14 05:30:00,18.0
2016-01-14 05:40:00,18.0
2016-01-14 05:50:00,18.0
2016-01-14 06:00:00,18.0
2016-01-14 06:10:00,18.0
2016-01-14 06:20:00,18.0
2016-01-14 06:30:00,18.0
2016-01-14 06:40:00,17.9633333333333
2016-01-14 06:50:00,17.9633333333333
2016-01-14 07:00:00,18.0
2016-01-14 07:10:00,18.0
2016-01-14 07:20:00,18.0
2016-01-14 07:30:00,17.89
2016-01-14 07:40:00,17.89
2016-01-14 07:50:00,17.89
2016-01-14 08:00:00,17.8233333333333
2016-01-14 08:10:00,17.79
2016-01-14 08:20:00,17.79
2016-01-14 08:30:00,17.79
2016-01-14 08:40:00,17.79
2016-01-14 08:50:00,17.7
2016-01-14 09:00:00,17.7
2016-01-14 09:10:00,17.6333333333333
2016-01-14 09:20:00,17.6333333333333
2016-01-14 09:30:00,17.6
2016-01-14 09:40:00,17.6
2016-01-14 09:50:00,17.6
2016-01-14 10:00:00,17.5333333333333
2016-01-14 10:10:00,17.5
2016-01-14 10:20:00,17.5
2016-01-14 10:30:00,17.5
2016-01-14 10:40:00,17.5
2016-01-14 10:50:00,17.4266666666667
2016-01-14 11:00:00,17.4633333333333
2016-01-14 11:10:00,17.39
2016-01-14 11:20:00,17.39
2016-01-14 11:30:00,17.39
2016-01-14 11:40:00,17.39
2016-01-14 11:50:00,17.39
2016-01-14 12:00:00,17.39
2016-01-14 12:10:00,17.39
2016-01-14 12:20:00,17.39
2016-01-14 12:30:00,17.39
2016-01-14 12:40:00,17.39
2016-01-14 12:50:00,17.39
2016-01-14 13:00:00,17.4266666666667
2016-01-14 13:10:00,17.4266666666667
2016-01-14 13:20:00,17.4266666666667
2016-01-14 13:30:00,17.4175
2016-01-14 13:40:00,17.39
2016-01-14 13:50:00,17.5
2016-01-14 14:00:00,17.5
2016-01-14 14:10:00,17.5
2016-01-14 14:20:00,17.5
2016-01-14 14:30:00,17.5
2016-01-14 14:40:00,17.5
2016-01-14 14:50:00,17.39
2016-01-14 15:00:00,17.4633333333333
2016-01-14 15:10:00,17.39
2016-01-14 15:20:00,17.39
2016-01-14 15:30:00,17.39
2016-01-14 15:40:00,17.39
2016-01-14 15:50:00,17.39
2016-01-14 16:00:00,17.39
2016-01-14 16:10:00,17.39
2016-01-14 16:20:00,17.39
2016-01-14 16:30:00,17.39
2016-01-14 16:40:00,17.4175
2016-01-14 16:50:00,17.5666666666667
2016-01-14 17:00:00,17.6
2016-01-14 17:10:00,17.6666666666667
2016-01-14 17:20:00,17.7
2016-01-14 17:30:00,17.7
2016-01-14 17:40:00,17.7
2016-01-14 17:50:00,17.6333333333333
2016-01-14 18:00:00,17.7
2016-01-14 18:10:00,17.7
2016-01-14 18:20:00,17.7
2016-01-14 18:30:00,17.7
2016-01-14 18:40:00,17.7
2016-01-14 18:50:00,17.7
2016-01-14 19:00:00,17.7
2016-01-14 19:10:00,17.76
2016-01-14 19:20:00,17.79
2016-01-14 19:30:00,17.73
2016-01-14 19:40:00,17.76
2016-01-14 19:50:00,17.7
2016-01-14 20:00:00,17.7
2016-01-14 20:10:00,17.8333333333333
2016-01-14 20:20:00,18.366666666666696
2016-01-14 20:30:00,18.86
2016-01-14 20:40:00,19.1333333333333
2016-01-14 20:50:00,19.323333333333295
2016-01-14 21:00:00,19.39
2016-01-14 21:10:00,19.533333333333296
2016-01-14 21:20:00,19.6666666666667
2016-01-14 21:30:00,19.6666666666667
2016-01-14 21:40:00,19.533333333333296
2016-01-14 21:50:00,19.3566666666667
2016-01-14 22:00:00,19.23
2016-01-14 22:10:00,19.1
2016-01-14 22:20:00,19.033333333333296
2016-01-14 22:30:00,19.0
2016-01-14 22:40:00,18.9266666666667
2016-01-14 22:50:00,18.89
2016-01-14 23:00:00,18.815
2016-01-14 23:10:00,18.79
2016-01-14 23:20:00,18.7
2016-01-14 23:30:00,18.7
2016-01-14 23:40:00,18.6666666666667
2016-01-14 23:50:00,18.6
2016-01-15 00:00:00,18.6
2016-01-15 00:10:00,18.6
2016-01-15 00:20:00,18.6
2016-01-15 00:30:00,18.6
2016-01-15 00:40:00,18.6
2016-01-15 00:50:00,18.6
2016-01-15 01:00:00,18.6
2016-01-15 01:10:00,18.6
2016-01-15 01:20:00,18.566666666666695
2016-01-15 01:30:00,18.5
2016-01-15 01:40:00,18.5
2016-01-15 01:50:00,18.5
2016-01-15 02:00:00,18.5
2016-01-15 02:10:00,18.5
2016-01-15 02:20:00,18.5
2016-01-15 02:30:00,18.5
2016-01-15 02:40:00,18.5
2016-01-15 02:50:00,18.5
2016-01-15 03:00:00,18.5
2016-01-15 03:10:00,18.5
2016-01-15 03:20:00,18.5
2016-01-15 03:30:00,18.5
2016-01-15 03:40:00,18.5
2016-01-15 03:50:00,18.5
2016-01-15 04:00:00,18.5
2016-01-15 04:10:00,18.5
2016-01-15 04:20:00,18.5
2016-01-15 04:30:00,18.5
2016-01-15 04:40:00,18.5
2016-01-15 04:50:00,18.463333333333296
2016-01-15 05:00:00,18.463333333333296
2016-01-15 05:10:00,18.39
2016-01-15 05:20:00,18.39
2016-01-15 05:30:00,18.39
2016-01-15 05:40:00,18.39
2016-01-15 05:50:00,18.39
2016-01-15 06:00:00,18.39
2016-01-15 06:10:00,18.39
2016-01-15 06:20:00,18.5
2016-01-15 06:30:00,18.5
2016-01-15 06:40:00,18.39
2016-01-15 06:50:00,18.39
2016-01-15 07:00:00,18.4266666666667
2016-01-15 07:10:00,18.5
2016-01-15 07:20:00,18.5
2016-01-15 07:30:00,18.5
2016-01-15 07:40:00,18.463333333333296
2016-01-15 07:50:00,18.39
2016-01-15 08:00:00,18.39
2016-01-15 08:10:00,18.39
2016-01-15 08:20:00,18.29
2016-01-15 08:30:00,18.29
2016-01-15 08:40:00,18.245
2016-01-15 08:50:00,18.1666666666667
2016-01-15 09:00:00,18.1
2016-01-15 09:10:00,18.1
2016-01-15 09:20:00,18.1
2016-01-15 09:30:00,18.066666666666695
2016-01-15 09:40:00,18.0
2016-01-15 09:50:00,18.0
2016-01-15 10:00:00,18.0
2016-01-15 10:10:00,17.9633333333333
2016-01-15 10:20:00,17.9633333333333
2016-01-15 10:30:00,17.89
2016-01-15 10:40:00,17.89
2016-01-15 10:50:00,17.89
2016-01-15 11:00:00,17.89
2016-01-15 11:10:00,17.89
2016-01-15 11:20:00,17.89
2016-01-15 11:30:00,17.89
2016-01-15 11:40:00,17.89
2016-01-15 11:50:00,17.79
2016-01-15 12:00:00,17.79
2016-01-15 12:10:00,17.79
2016-01-15 12:20:00,17.79
2016-01-15 12:30:00,17.79
2016-01-15 12:40:00,17.79
2016-01-15 12:50:00,17.7675
2016-01-15 13:00:00,17.79
2016-01-15 13:10:00,17.79
2016-01-15 13:20:00,17.79
2016-01-15 13:30:00,17.7688235294118
2016-01-15 13:40:00,17.79
2016-01-15 13:50:00,17.79
2016-01-15 14:00:00,17.79
2016-01-15 14:10:00,17.79
2016-01-15 14:20:00,17.79
2016-01-15 14:30:00,17.77
2016-01-15 14:40:00,17.79
2016-01-15 14:50:00,17.79
2016-01-15 15:00:00,17.775
2016-01-15 15:10:00,17.785
2016-01-15 15:20:00,17.79
2016-01-15 15:30:00,17.78
2016-01-15 15:40:00,17.75
2016-01-15 15:50:00,17.72
2016-01-15 16:00:00,17.76
2016-01-15 16:10:00,17.745
2016-01-15 16:20:00,17.72
2016-01-15 16:30:00,17.7
2016-01-15 16:40:00,17.74
2016-01-15 16:50:00,17.72
2016-01-15 17:00:00,17.7
2016-01-15 17:10:00,17.72
2016-01-15 17:20:00,17.7
2016-01-15 17:30:00,17.7
2016-01-15 17:40:00,17.7
2016-01-15 17:50:00,17.7
2016-01-15 18:00:00,17.7
2016-01-15 18:10:00,17.7
2016-01-15 18:20:00,17.7
2016-01-15 18:30:00,17.6714285714286
2016-01-15 18:40:00,17.7
2016-01-15 18:50:00,17.6916666666667
2016-01-15 19:00:00,17.64
2016-01-15 19:10:00,17.6
2016-01-15 19:20:00,17.6666666666667
2016-01-15 19:30:00,17.6633333333333
2016-01-15 19:40:00,18.123333333333296
2016-01-15 19:50:00,18.533333333333296
2016-01-15 20:00:00,18.726666666666695
2016-01-15 20:10:00,18.76
2016-01-15 20:20:00,18.7
2016-01-15 20:30:00,18.7
2016-01-15 20:40:00,18.79
2016-01-15 20:50:00,18.8566666666667
2016-01-15 21:00:00,18.9266666666667
2016-01-15 21:10:00,19.0
2016-01-15 21:20:00,19.0
2016-01-15 21:30:00,19.066666666666695
2016-01-15 21:40:00,19.1
2016-01-15 21:50:00,19.1
2016-01-15 22:00:00,19.033333333333296
2016-01-15 22:10:00,19.1
2016-01-15 22:20:00,19.1
2016-01-15 22:30:00,19.1
2016-01-15 22:40:00,19.0
2016-01-15 22:50:00,19.0
2016-01-15 23:00:00,19.0
2016-01-15 23:10:00,18.9266666666667
2016-01-15 23:20:00,18.89
2016-01-15 23:30:00,18.89
2016-01-15 23:40:00,18.79
2016-01-15 23:50:00,18.79
2016-01-16 00:00:00,18.79
2016-01-16 00:10:00,18.79
2016-01-16 00:20:00,18.79
2016-01-16 00:30:00,18.7
2016-01-16 00:40:00,18.7
2016-01-16 00:50:00,18.7
2016-01-16 01:00:00,18.7
2016-01-16 01:10:00,18.7
2016-01-16 01:20:00,18.7
2016-01-16 01:30:00,18.7
2016-01-16 01:40:00,18.7
2016-01-16 01:50:00,18.7
2016-01-16 02:00:00,18.7
2016-01-16 02:10:00,18.7
2016-01-16 02:20:00,18.7
2016-01-16 02:30:00,18.7
2016-01-16 02:40:00,18.7
2016-01-16 02:50:00,18.7
2016-01-16 03:00:00,18.7
2016-01-16 03:10:00,18.7
2016-01-16 03:20:00,18.7
2016-01-16 03:30:00,18.7
2016-01-16 03:40:00,18.7
2016-01-16 03:50:00,18.7
2016-01-16 04:00:00,18.7
2016-01-16 04:10:00,18.7
2016-01-16 04:20:00,18.7
2016-01-16 04:30:00,18.7
2016-01-16 04:40:00,18.7
2016-01-16 04:50:00,18.7
2016-01-16 05:00:00,18.7
2016-01-16 05:10:00,18.7
2016-01-16 05:20:00,18.6
2016-01-16 05:30:00,18.6666666666667
2016-01-16 05:40:00,18.6666666666667
2016-01-16 05:50:00,18.6666666666667
2016-01-16 06:00:00,18.6
2016-01-16 06:10:00,18.6
2016-01-16 06:20:00,18.6
2016-01-16 06:30:00,18.6
2016-01-16 06:40:00,18.6
2016-01-16 06:50:00,18.6
2016-01-16 07:00:00,18.6
2016-01-16 07:10:00,18.6
2016-01-16 07:20:00,18.6
2016-01-16 07:30:00,18.6
2016-01-16 07:40:00,18.6
2016-01-16 07:50:00,18.6
2016-01-16 08:00:00,18.6
2016-01-16 08:10:00,18.6
2016-01-16 08:20:00,18.6
2016-01-16 08:30:00,18.6
2016-01-16 08:40:00,18.6
2016-01-16 08:50:00,18.6
2016-01-16 09:00:00,18.6
2016-01-16 09:10:00,18.6
2016-01-16 09:20:00,18.6
2016-01-16 09:30:00,18.6
2016-01-16 09:40:00,18.6
2016-01-16 09:50:00,18.6
2016-01-16 10:00:00,18.6
2016-01-16 10:10:00,18.6
2016-01-16 10:20:00,18.7
2016-01-16 10:30:00,18.7
2016-01-16 10:40:00,18.7
2016-01-16 10:50:00,18.7
2016-01-16 11:00:00,18.823333333333295
2016-01-16 11:10:00,18.89
2016-01-16 11:20:00,19.0
2016-01-16 11:30:00,19.066666666666695
2016-01-16 11:40:00,19.2
2016-01-16 11:50:00,19.2
2016-01-16 12:00:00,19.29
2016-01-16 12:10:00,19.3566666666667
2016-01-16 12:20:00,19.445
2016-01-16 12:30:00,19.6
2016-01-16 12:40:00,19.6666666666667
2016-01-16 12:50:00,19.89
2016-01-16 13:00:00,19.89
2016-01-16 13:10:00,19.963333333333296
2016-01-16 13:20:00,19.89
2016-01-16 13:30:00,19.89
2016-01-16 13:40:00,19.89
2016-01-16 13:50:00,19.89
2016-01-16 14:00:00,19.963333333333296
2016-01-16 14:10:00,20.1333333333333
2016-01-16 14:20:00,20.26
2016-01-16 14:30:00,20.533333333333296
2016-01-16 14:40:00,20.6
2016-01-16 14:50:00,20.6
2016-01-16 15:00:00,20.6
2016-01-16 15:10:00,20.6
2016-01-16 15:20:00,20.6
2016-01-16 15:30:00,20.6
2016-01-16 15:40:00,20.575
2016-01-16 15:50:00,20.5
2016-01-16 16:00:00,20.463333333333296
2016-01-16 16:10:00,20.39
2016-01-16 16:20:00,20.39
2016-01-16 16:30:00,20.39
2016-01-16 16:40:00,20.3566666666667
2016-01-16 16:50:00,20.29
2016-01-16 17:00:00,20.2
2016-01-16 17:10:00,20.1333333333333
2016-01-16 17:20:00,20.066666666666695
2016-01-16 17:30:00,20.0
2016-01-16 17:40:00,19.963333333333296
2016-01-16 17:50:00,19.89
2016-01-16 18:00:00,19.89
2016-01-16 18:10:00,19.89
2016-01-16 18:20:00,19.79
2016-01-16 18:30:00,19.79
2016-01-16 18:40:00,19.79
2016-01-16 18:50:00,19.79
2016-01-16 19:00:00,19.716875
2016-01-16 19:10:00,19.7
2016-01-16 19:20:00,19.6277777777778
2016-01-16 19:30:00,19.5944444444444
2016-01-16 19:40:00,19.566666666666695
2016-01-16 19:50:00,19.580625
2016-01-16 20:00:00,19.9175
2016-01-16 20:10:00,20.1
2016-01-16 20:20:00,20.1
2016-01-16 20:30:00,20.1
2016-01-16 20:40:00,20.066666666666695
2016-01-16 20:50:00,20.066666666666695
2016-01-16 21:00:00,20.1
2016-01-16 21:10:00,20.1
2016-01-16 21:20:00,20.1
2016-01-16 21:30:00,20.033333333333296
2016-01-16 21:40:00,20.0
2016-01-16 21:50:00,20.0
2016-01-16 22:00:00,19.89
2016-01-16 22:10:00,19.89
2016-01-16 22:20:00,19.8566666666667
2016-01-16 22:30:00,19.8566666666667
2016-01-16 22:40:00,19.89
2016-01-16 22:50:00,19.89
2016-01-16 23:00:00,19.8566666666667
2016-01-16 23:10:00,19.79
2016-01-16 23:20:00,19.79
2016-01-16 23:30:00,19.79
2016-01-16 23:40:00,19.79
2016-01-16 23:50:00,19.7
2016-01-17 00:00:00,19.7
2016-01-17 00:10:00,19.7
2016-01-17 00:20:00,19.7
2016-01-17 00:30:00,19.7
2016-01-17 00:40:00,19.7
2016-01-17 00:50:00,19.6
2016-01-17 01:00:00,19.6
2016-01-17 01:10:00,19.6
2016-01-17 01:20:00,19.6
2016-01-17 01:30:00,19.6
2016-01-17 01:40:00,19.6666666666667
2016-01-17 01:50:00,19.6
2016-01-17 02:00:00,19.6
2016-01-17 02:10:00,19.6
2016-01-17 02:20:00,19.6
2016-01-17 02:30:00,19.55
2016-01-17 02:40:00,19.533333333333296
2016-01-17 02:50:00,19.6
2016-01-17 03:00:00,19.5
2016-01-17 03:10:00,19.5
2016-01-17 03:20:00,19.5
2016-01-17 03:30:00,19.566666666666695
2016-01-17 03:40:00,19.5
